"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"8432","aid_asked","gender_hoh","yes","female",0.0235294117647059,NA,0,0.0557578107417008,"state","NG002",1.08489774038131e-06,"Pearson's X^2: Rao & Scott adjustment"
"9425","aid_asked","gender_hoh","yes","male",0.03239289446186,NA,0.0211744792589399,0.04361130966478,"state","NG002",1.08489774038131e-06,"Pearson's X^2: Rao & Scott adjustment"
"10319","aid_asked","gender_hoh","98","",0.000869565217391304,NA,0,0.00207435515586578,"state","NG002",1.08489774038131e-06,"Pearson's X^2: Rao & Scott adjustment"
"11522","aid_asked","gender_hoh","98","female",0.0235294117647059,NA,0,0.0557578107417008,"state","NG002",1.08489774038131e-06,"Pearson's X^2: Rao & Scott adjustment"
"12343","aid_asked","gender_hoh","98","male",0,NA,0,0,"state","NG002",1.08489774038131e-06,"Pearson's X^2: Rao & Scott adjustment"
"dependent.var320","noteneeds",NA,NA,NA,NA,NA,NA,NA,"state","NG036",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"dependent.var321","noteneeds",NA,NA,NA,NA,NA,NA,NA,"state","NG008",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"dependent.var322","noteneeds",NA,NA,NA,NA,NA,NA,NA,"state","NG002",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"11523","need1","gender_hoh","education","",0.0540372670807453,NA,0.0429910831172075,0.0650834510442832,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"21285","need1","gender_hoh","education","female",0.0476190476190476,NA,0,0.138720974656944,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"3896","need1","gender_hoh","education","male",0.0331412103746398,NA,0.019820497103857,0.0464619236454225,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"4698","need1","gender_hoh","food","",0.548447204968944,NA,0.524133549913755,0.572760860024133,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"5593","need1","gender_hoh","food","female",0.523809523809524,NA,0.310156566645108,0.73746248097394,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"6542","need1","gender_hoh","food","male",0.475504322766571,NA,0.438341391351661,0.51266725418148,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"7467","need1","gender_hoh","health","",0.084472049689441,NA,0.0708851337128382,0.0980589656660438,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"8433","need1","gender_hoh","health","female",0,NA,0,0,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"9426","need1","gender_hoh","health","male",0.0360230547550432,NA,0.0221559637620952,0.0498901457479913,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"10320","need1","gender_hoh","water","",0.0677018633540373,NA,0.0554272933013509,0.0799764334067237,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"11524","need1","gender_hoh","water","female",0.0476190476190476,NA,0,0.138720974656944,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"12344","need1","gender_hoh","water","male",0.0389048991354467,NA,0.0245153528284979,0.0532944454423955,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"13266","need1","gender_hoh","cash_income","",0.208074534161491,NA,0.188241909644873,0.227907158678109,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"14252","need1","gender_hoh","cash_income","female",0.333333333333333,NA,0.131670621264173,0.534996045402493,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"15245","need1","gender_hoh","cash_income","male",0.364553314121037,NA,0.328736920241931,0.400369708000144,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"16230","need1","gender_hoh","shelter","",0.0254658385093168,NA,0.0177691113089099,0.0331625657097236,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"17229","need1","gender_hoh","shelter","female",0,NA,0,0,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"18229","need1","gender_hoh","shelter","male",0.0288184438040346,NA,0.0163690774255794,0.0412678101824898,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"19197","need1","gender_hoh","nfi","",0.0031055900621118,NA,0.000387115870685032,0.00582406425353857,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"20197","need1","gender_hoh","nfi","female",0,NA,0,0,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"21286","need1","gender_hoh","nfi","male",0.0115273775216138,NA,0.00358392409731087,0.0194708309459168,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"22214","need1","gender_hoh","no_need","",0.00124223602484472,NA,0,0.00296315615129893,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"23198","need1","gender_hoh","no_need","female",0.0476190476190476,NA,0,0.138720974656944,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"24187","need1","gender_hoh","no_need","male",0.00288184438040346,NA,0,0.00687090234598573,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"25159","need1","gender_hoh","latrine","",0.00186335403726708,NA,0,0.00397038665863909,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"26151","need1","gender_hoh","latrine","female",0,NA,0,0,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"27143","need1","gender_hoh","latrine","male",0.00288184438040346,NA,0,0.0068709023459858,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"28140","need1","gender_hoh","mhpss","",0.00248447204968944,NA,5.22374632513783e-05,0.0049167066361275,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"29139","need1","gender_hoh","mhpss","female",0,NA,0,0,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"30112","need1","gender_hoh","mhpss","male",0.00144092219020173,NA,0,0.00426364946320998,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"31173","need1","gender_hoh","family_reunification","",0.00124223602484472,NA,0,0.00296315615129895,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"32152","need1","gender_hoh","family_reunification","female",0,NA,0,0,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"33134","need1","gender_hoh","family_reunification","male",0.00288184438040346,NA,0,0.00687090234598571,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"34129","need1","gender_hoh","legal_doc","",0.00186335403726708,NA,0,0.00397038665863908,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"35129","need1","gender_hoh","legal_doc","female",0,NA,0,0,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"36126","need1","gender_hoh","legal_doc","male",0.00144092219020173,NA,0,0.00426364946320997,"state","NG036",9.4771478635672e-14,"Pearson's X^2: Rao & Scott adjustment"
"11525","need1","gender_hoh","food","",0.615044247787611,NA,0.596728698370599,0.633359797204622,"state","NG008",NA,NA
"21287","need1","gender_hoh","food","female",0.679245283018868,NA,0.553564721370024,0.804925844667712,"state","NG008",NA,NA
"3897","need1","gender_hoh","food","male",0.673868312757202,NA,0.644393090410769,0.703343535103635,"state","NG008",NA,NA
"4699","need1","gender_hoh","health","",0.0298672566371681,NA,0.0234599632315052,0.0362745500428311,"state","NG008",NA,NA
"5594","need1","gender_hoh","health","female",0.0377358490566038,NA,0,0.0890447234942825,"state","NG008",NA,NA
"6543","need1","gender_hoh","health","male",0.0164609053497942,NA,0.00846079925977451,0.024461011439814,"state","NG008",NA,NA
"7468","need1","gender_hoh","cash_income","",0.233407079646018,NA,0.217484963850722,0.249329195441313,"state","NG008",NA,NA
"8434","need1","gender_hoh","cash_income","female",0.207547169811321,NA,0.0983494953325454,0.316744844290096,"state","NG008",NA,NA
"9427","need1","gender_hoh","cash_income","male",0.218106995884774,NA,0.192142401925419,0.244071589844129,"state","NG008",NA,NA
"10321","need1","gender_hoh","water","",0.0412979351032448,NA,0.0338081843781144,0.0487876858283752,"state","NG008",NA,NA
"11526","need1","gender_hoh","water","female",0.0188679245283019,NA,0,0.0555027455022885,"state","NG008",NA,NA
"12345","need1","gender_hoh","water","male",0.0246913580246914,NA,0.0149343514350605,0.0344483646143222,"state","NG008",NA,NA
"13267","need1","gender_hoh","nfi","",0.00958702064896755,NA,0.00591917242232275,0.0132548688756124,"state","NG008",NA,NA
"14253","need1","gender_hoh","nfi","female",0.0377358490566038,NA,0,0.0890447234942825,"state","NG008",NA,NA
"15246","need1","gender_hoh","nfi","male",0.01440329218107,NA,0.00691205442025235,0.0218945299418876,"state","NG008",NA,NA
"16231","need1","gender_hoh","97","",0.00184365781710914,NA,0.000228924491912107,0.00345839114230618,"state","NG008",NA,NA
"17230","need1","gender_hoh","97","female",0,NA,0,0,"state","NG008",NA,NA
"18230","need1","gender_hoh","97","male",0,NA,0,0,"state","NG008",NA,NA
"19198","need1","gender_hoh","latrine","",0.00700589970501475,NA,0.00386635511527114,0.0101454442947584,"state","NG008",NA,NA
"20198","need1","gender_hoh","latrine","female",0,NA,0,0,"state","NG008",NA,NA
"21288","need1","gender_hoh","latrine","male",0.0051440329218107,NA,0.000646182092784236,0.00964188375083717,"state","NG008",NA,NA
"22215","need1","gender_hoh","shelter","",0.0228613569321534,NA,0.0172354769883395,0.0284872368759673,"state","NG008",NA,NA
"23199","need1","gender_hoh","shelter","female",0.0188679245283019,NA,0,0.0555027455022885,"state","NG008",NA,NA
"24188","need1","gender_hoh","shelter","male",0.0205761316872428,NA,0.0116504728934559,0.0295017904810297,"state","NG008",NA,NA
"25160","need1","gender_hoh","education","",0.0221238938053097,NA,0.016587409623583,0.0276603779870365,"state","NG008",NA,NA
"26152","need1","gender_hoh","education","female",0,NA,0,0,"state","NG008",NA,NA
"27144","need1","gender_hoh","education","male",0.0185185185185185,NA,0.0100420052009505,0.0269950318360865,"state","NG008",NA,NA
"28141","need1","gender_hoh","mhpss","",0.00995575221238938,NA,0.0062187297743675,0.0136927746504113,"state","NG008",NA,NA
"29140","need1","gender_hoh","mhpss","female",0,NA,0,0,"state","NG008",NA,NA
"30113","need1","gender_hoh","mhpss","male",0.0051440329218107,NA,0.000646182092784225,0.00964188375083718,"state","NG008",NA,NA
"31174","need1","gender_hoh","no_need","",0.00221238938053097,NA,0.000443864395667337,0.00398091436539461,"state","NG008",NA,NA
"32153","need1","gender_hoh","no_need","female",0,NA,0,0,"state","NG008",NA,NA
"33135","need1","gender_hoh","no_need","male",0.00205761316872428,NA,0,0.00490671304419756,"state","NG008",NA,NA
"34130","need1","gender_hoh","legal_doc","",0.000737463126843658,NA,0,0.00175927588675443,"state","NG008",NA,NA
"35130","need1","gender_hoh","legal_doc","female",0,NA,0,0,"state","NG008",NA,NA
"36127","need1","gender_hoh","legal_doc","male",0,NA,0,0,"state","NG008",NA,NA
"37103","need1","gender_hoh","family_reunification","",0.00368731563421829,NA,0.00140584779704824,0.00596878347138834,"state","NG008",NA,NA
"3898","need1","gender_hoh","family_reunification","female",0,NA,0,0,"state","NG008",NA,NA
"3968","need1","gender_hoh","family_reunification","male",0.00102880658436214,NA,0,0.00304446262188508,"state","NG008",NA,NA
"4058","need1","gender_hoh","livelihood","",0.000368731563421829,NA,0,0.00109139559101516,"state","NG008",NA,NA
"41142","need1","gender_hoh","livelihood","female",0,NA,0,0,"state","NG008",NA,NA
"42127","need1","gender_hoh","livelihood","male",0,NA,0,0,"state","NG008",NA,NA
"11527","need1","gender_hoh","food","",0.22304347826087,NA,0.206028073646901,0.240058882874838,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"21289","need1","gender_hoh","food","female",0.305882352941176,NA,0.207911392135668,0.403853313746685,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"3899","need1","gender_hoh","food","male",0.207941483803553,NA,0.182225312484406,0.233657655122699,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"4700","need1","gender_hoh","cash_income","",0.359130434782609,NA,0.339521225240455,0.378739644324762,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"5595","need1","gender_hoh","cash_income","female",0.341176470588235,NA,0.240372485864468,0.441980455312003,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"6544","need1","gender_hoh","cash_income","male",0.401253918495298,NA,0.370194873887085,0.432312963103511,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"7469","need1","gender_hoh","health","",0.131304347826087,NA,0.117499788885284,0.14510890676689,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"8435","need1","gender_hoh","health","female",0.0823529411764706,NA,0.0239034131326404,0.140802469220301,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"9428","need1","gender_hoh","health","male",0.106583072100313,NA,0.0870294007011933,0.126136743499434,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"10322","need1","gender_hoh","water","",0.163913043478261,NA,0.148781555429163,0.179044531527359,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"11528","need1","gender_hoh","water","female",0.0823529411764706,NA,0.0239034131326404,0.140802469220301,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"12346","need1","gender_hoh","water","male",0.121212121212121,NA,0.100531091344392,0.141893151079851,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"13268","need1","gender_hoh","education","",0.0643478260869565,NA,0.0543184639456508,0.0743771882282622,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"14254","need1","gender_hoh","education","female",0.0823529411764706,NA,0.0239034131326404,0.140802469220301,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"15247","need1","gender_hoh","education","male",0.0741901776384535,NA,0.057583176913732,0.090797178363175,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"16232","need1","gender_hoh","shelter","",0.0295652173913043,NA,0.0226417623968816,0.0364886723857271,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"17231","need1","gender_hoh","shelter","female",0.0588235294117647,NA,0.00879535179442861,0.108851707029101,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"18231","need1","gender_hoh","shelter","male",0.0585161964472309,NA,0.0436430936952353,0.0733892991992266,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"19199","need1","gender_hoh","nfi","",0.0130434782608696,NA,0.00840586127623187,0.0176810952455073,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"20199","need1","gender_hoh","nfi","female",0,NA,0,0,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"21290","need1","gender_hoh","nfi","male",0.00835945663531871,NA,0.00259015469000834,0.0141287585806291,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"22216","need1","gender_hoh","no_need","",0.00260869565217391,NA,0.000523755208196453,0.00469363609615137,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"23200","need1","gender_hoh","no_need","female",0.0235294117647059,NA,0,0.0557578107417008,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"24189","need1","gender_hoh","no_need","male",0.00626959247648903,NA,0.00126796833029325,0.0112712166226848,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"25161","need1","gender_hoh","family_reunification","",0.000869565217391304,NA,0,0.00207435515586576,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"26153","need1","gender_hoh","family_reunification","female",0.0117647058823529,NA,0,0.0346904969635667,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"27145","need1","gender_hoh","family_reunification","male",0.00417972831765935,NA,9.16273324834292e-05,0.00826782930283528,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"28142","need1","gender_hoh","latrine","",0.00652173913043478,NA,0.00323163189185267,0.0098118463690169,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"29141","need1","gender_hoh","latrine","female",0,NA,0,0,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"30114","need1","gender_hoh","latrine","male",0.00522466039707419,NA,0.000656423200713881,0.0097928975934345,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"31175","need1","gender_hoh","mhpss","",0.00391304347826087,NA,0.00136119360352169,0.00646489335300005,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"32154","need1","gender_hoh","mhpss","female",0,NA,0,0,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"33136","need1","gender_hoh","mhpss","male",0.00104493207941484,NA,0,0.00309219733229992,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"34131","need1","gender_hoh","98","",0.000869565217391304,NA,0,0.00207435515586575,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"35131","need1","gender_hoh","98","female",0,NA,0,0,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"36128","need1","gender_hoh","98","male",0.00417972831765935,NA,9.1627332483424e-05,0.00826782930283528,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"37104","need1","gender_hoh","97","",0.000434782608695652,NA,0,0.0012868830840605,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"38100","need1","gender_hoh","97","female",0.0117647058823529,NA,0,0.0346904969635667,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"3969","need1","gender_hoh","97","male",0,NA,0,0,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"4059","need1","gender_hoh","legal_doc","",0,NA,0,0,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"41143","need1","gender_hoh","legal_doc","female",0,NA,0,0,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"42128","need1","gender_hoh","legal_doc","male",0.00104493207941484,NA,0,0.00309219733229992,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"43118","need1","gender_hoh","livelihoods","",0.000434782608695652,NA,0,0.0012868830840605,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"44118","need1","gender_hoh","livelihoods","female",0,NA,0,0,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"45106","need1","gender_hoh","livelihoods","male",0,NA,0,0,"state","NG002",5.06303301377603e-08,"Pearson's X^2: Rao & Scott adjustment"
"dependent.var323","x_uuid",NA,NA,NA,NA,NA,NA,NA,"state","NG036",NA,"too many (>=30) unique values in dependent variable"
"dependent.var324","x_uuid",NA,NA,NA,NA,NA,NA,NA,"state","NG008",NA,"too many (>=30) unique values in dependent variable"
"dependent.var325","x_uuid",NA,NA,NA,NA,NA,NA,NA,"state","NG002",NA,"too many (>=30) unique values in dependent variable"
"dependent.var326","container_total","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG036",9.05349320850384e-05,"two sample ttest on difference in means (two sided)"
"dependent.var1131","container_total","gender_hoh",NA,"male",203.693587208351,NA,181.364821524984,226.022352891717,"state","NG036",9.05349320850384e-05,"two sample ttest on difference in means (two sided)"
"dependent.var2115","container_total","gender_hoh",NA,"female",138.872363540053,NA,105.542079299527,172.202647780579,"state","NG036",9.05349320850384e-05,"two sample ttest on difference in means (two sided)"
"dependent.var327","container_total","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG008",0.236036489546284,"two sample ttest on difference in means (two sided)"
"dependent.var1132","container_total","gender_hoh",NA,"female",239.995616268154,NA,125.499640947308,354.491591588999,"state","NG008",0.236036489546284,"two sample ttest on difference in means (two sided)"
"dependent.var2116","container_total","gender_hoh",NA,"male",208.494006510312,NA,191.926469875896,225.061543144728,"state","NG008",0.236036489546284,"two sample ttest on difference in means (two sided)"
"dependent.var328","container_total","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG002",0.100515806812676,"two sample ttest on difference in means (two sided)"
"dependent.var1133","container_total","gender_hoh",NA,"male",205.881762657199,NA,187.620411478986,224.143113835413,"state","NG002",0.100515806812676,"two sample ttest on difference in means (two sided)"
"dependent.var2117","container_total","gender_hoh",NA,"female",188.734815016558,NA,152.598760972634,224.870869060482,"state","NG002",0.100515806812676,"two sample ttest on difference in means (two sided)"
"dependent.var329","water_consumption_total","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG036",0.115019240383294,"two sample ttest on difference in means (two sided)"
"dependent.var1134","water_consumption_total","gender_hoh",NA,"male",29.7148417652842,NA,26.2025223164362,33.2271612141323,"state","NG036",0.115019240383294,"two sample ttest on difference in means (two sided)"
"dependent.var2118","water_consumption_total","gender_hoh",NA,"female",22.9059375220943,NA,15.9130099389186,29.8988651052701,"state","NG036",0.115019240383294,"two sample ttest on difference in means (two sided)"
"dependent.var330","water_consumption_total","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG008",0.540545478259917,"two sample ttest on difference in means (two sided)"
"dependent.var1135","water_consumption_total","gender_hoh",NA,"female",39.6592813203904,NA,26.4376630265538,52.8808996142269,"state","NG008",0.540545478259917,"two sample ttest on difference in means (two sided)"
"dependent.var2119","water_consumption_total","gender_hoh",NA,"male",34.4727257804888,NA,32.0664204915981,36.8790310693796,"state","NG008",0.540545478259917,"two sample ttest on difference in means (two sided)"
"dependent.var331","water_consumption_total","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG002",0.341557891076805,"two sample ttest on difference in means (two sided)"
"dependent.var1136","water_consumption_total","gender_hoh",NA,"male",35.9561394683599,NA,33.4920119873945,38.4202669493253,"state","NG002",0.341557891076805,"two sample ttest on difference in means (two sided)"
"dependent.var2120","water_consumption_total","gender_hoh",NA,"female",41.0204574999199,NA,31.8301838014496,50.2107311983901,"state","NG002",0.341557891076805,"two sample ttest on difference in means (two sided)"
"dependent.var332","total_water_hh","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG036",0.000144899361884627,"two sample ttest on difference in means (two sided)"
"dependent.var1137","total_water_hh","gender_hoh",NA,"male",207.633565997787,NA,185.190575471318,230.076556524257,"state","NG036",0.000144899361884627,"two sample ttest on difference in means (two sided)"
"dependent.var2121","total_water_hh","gender_hoh",NA,"female",138.872363540053,NA,105.542079299527,172.202647780579,"state","NG036",0.000144899361884627,"two sample ttest on difference in means (two sided)"
"dependent.var333","total_water_hh","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG008",0.248868236305218,"two sample ttest on difference in means (two sided)"
"dependent.var1138","total_water_hh","gender_hoh",NA,"female",240.135869291149,NA,125.667273021661,354.604465560637,"state","NG008",0.248868236305218,"two sample ttest on difference in means (two sided)"
"dependent.var2122","total_water_hh","gender_hoh",NA,"male",206.153714161082,NA,189.632362255123,222.675066067042,"state","NG008",0.248868236305218,"two sample ttest on difference in means (two sided)"
"dependent.var334","total_water_hh","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG002",0.0361230338462108,"two sample ttest on difference in means (two sided)"
"dependent.var1139","total_water_hh","gender_hoh",NA,"male",208.316041144797,NA,190.393932902697,226.238149386896,"state","NG002",0.0361230338462108,"two sample ttest on difference in means (two sided)"
"dependent.var2123","total_water_hh","gender_hoh",NA,"female",184.293435549633,NA,148.077926995963,220.508944103303,"state","NG002",0.0361230338462108,"two sample ttest on difference in means (two sided)"
"dependent.var335","children_out_formal","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG036",0.532383729681205,"two sample ttest on difference in means (two sided)"
"dependent.var1140","children_out_formal","gender_hoh",NA,"male",1.04167592843692,NA,0.903007337417064,1.18034451945677,"state","NG036",0.532383729681205,"two sample ttest on difference in means (two sided)"
"dependent.var2124","children_out_formal","gender_hoh",NA,"female",1.31034228008652,NA,0.478330164281143,2.1423543958919,"state","NG036",0.532383729681205,"two sample ttest on difference in means (two sided)"
"dependent.var336","children_out_formal","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG008",0.291384741235789,"two sample ttest on difference in means (two sided)"
"dependent.var1141","children_out_formal","gender_hoh",NA,"female",0.917755153918231,NA,0.519936023455842,1.31557428438062,"state","NG008",0.291384741235789,"two sample ttest on difference in means (two sided)"
"dependent.var2125","children_out_formal","gender_hoh",NA,"male",1.05687876430583,NA,0.942738665234491,1.17101886337718,"state","NG008",0.291384741235789,"two sample ttest on difference in means (two sided)"
"dependent.var337","children_out_formal","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG002",0.0513300022466299,"two sample ttest on difference in means (two sided)"
"dependent.var1142","children_out_formal","gender_hoh",NA,"male",1.03531906510716,NA,0.908265343202321,1.16237278701199,"state","NG002",0.0513300022466299,"two sample ttest on difference in means (two sided)"
"dependent.var2126","children_out_formal","gender_hoh",NA,"female",0.756479338465727,NA,0.425006022650528,1.08795265428093,"state","NG002",0.0513300022466299,"two sample ttest on difference in means (two sided)"
"dependent.var338","children_never_formal","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG036",0.828857410883203,"two sample ttest on difference in means (two sided)"
"dependent.var1143","children_never_formal","gender_hoh",NA,"male",0.996748140418391,NA,0.86156990522585,1.13192637561093,"state","NG036",0.828857410883203,"two sample ttest on difference in means (two sided)"
"dependent.var2127","children_never_formal","gender_hoh",NA,"female",1.09627220145976,NA,0.208527899672324,1.9840165032472,"state","NG036",0.828857410883203,"two sample ttest on difference in means (two sided)"
"dependent.var339","children_never_formal","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG008",0.412780303558532,"two sample ttest on difference in means (two sided)"
"dependent.var1144","children_never_formal","gender_hoh",NA,"female",0.896075536156198,NA,0.494229716846724,1.29792135546567,"state","NG008",0.412780303558532,"two sample ttest on difference in means (two sided)"
"dependent.var2128","children_never_formal","gender_hoh",NA,"male",0.997901933682183,NA,0.884133861362071,1.11167000600229,"state","NG008",0.412780303558532,"two sample ttest on difference in means (two sided)"
"dependent.var340","children_never_formal","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG002",0.0068031341696561,"two sample ttest on difference in means (two sided)"
"dependent.var1145","children_never_formal","gender_hoh",NA,"male",0.992241739358949,NA,0.867617809552053,1.11686566916585,"state","NG002",0.0068031341696561,"two sample ttest on difference in means (two sided)"
"dependent.var2129","children_never_formal","gender_hoh",NA,"female",0.700877886958177,NA,0.375564408823218,1.02619136509314,"state","NG002",0.0068031341696561,"two sample ttest on difference in means (two sided)"
"dependent.var341","no_vaccine","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG036",0.702951338903261,"two sample ttest on difference in means (two sided)"
"dependent.var1146","no_vaccine","gender_hoh",NA,"male",0.0931171756433944,NA,0.0528723743867705,0.133361976900018,"state","NG036",0.702951338903261,"two sample ttest on difference in means (two sided)"
